"Item Label","URI","Citation URI","Project","Project URI","Context","Context [2]","Context [3]","Context [4]","Context [5]","Context [6]","Context [7]","Context [8]","Context URI","Latitude (WGS 84)","Longitude (WGS 84)","Item Category","icon","Thumbnail","Published Date","Updated Date","Contributor","Contributor [URI]","Creator","Creator [URI]","Is Referenced By","Is Referenced By [URI]","References","References [URI]","Year","Abbreviation (AKA)","Description"
"Square N6, E13","http://opencontext.org/subjects/bd8fee24-f771-438a-a9fe-f651056e0e8e","https://n2t.net/ark:/28722/k26t0xs07","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Mound","","","","","https://opencontext.org/subjects/171f1e09-0df2-40b7-95a7-2dbdaa38803f","29.97571240188369","31.1393620845098","Area","https://opencontext.org/static/oc/icons-v2/noun-area-ground-1283937.svg","","2017-11-14T20:42:56Z","2023-10-04T05:16:29Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1977|1978","N6/E13","Excavation square in Mound center, about 70-80 m east of the front of the Sphinx Temple"
"Square N4, E20","http://opencontext.org/subjects/86e29d65-e9a6-444f-b990-597584fa5939","https://n2t.net/ark:/28722/k2gb2cc6j","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Mound","","","","","https://opencontext.org/subjects/171f1e09-0df2-40b7-95a7-2dbdaa38803f","29.975550574675747","31.14006656716096","Area","https://opencontext.org/static/oc/icons-v2/noun-area-ground-1283937.svg","","2017-11-14T20:42:55Z","2023-10-04T05:16:29Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1977|1978","N4/E20","Excavation square in Mound, 140 m due east of the front of the Sphinx Temple"
"North Amphitheater","http://opencontext.org/subjects/c575a7a2-944b-481f-acec-2e07024f09ad","https://n2t.net/ark:/28722/k20k2n707","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","","","","","https://opencontext.org/subjects/d38850e1-e8b3-4ad8-8c51-30500eb8c716","29.97598757799122","31.13795864410276","Area","https://opencontext.org/static/oc/icons-v2/noun-area-ground-1283937.svg","","2017-11-14T20:42:26Z","2023-10-04T05:16:23Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993","N. Amphitheater","Northern high quarry edge cut into bedrock, with Old Kingdom tombs, including modern road"
"GII.VT Roof Terrace North","http://opencontext.org/subjects/fee1c405-8bd9-4b17-b816-6ed3560ed1a5","https://n2t.net/ark:/28722/k25b0cx65","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Khafre Valley Temple","","","","https://opencontext.org/subjects/d8ad9e55-8240-46ad-a2de-43a0e5070c70","29.97482231800905","31.138246828779497","Area","https://opencontext.org/static/oc/icons-v2/noun-area-ground-1283937.svg","","2017-11-14T20:42:22Z","2023-10-04T05:16:22Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979|1980|1981|1982|1983","RTN","Fifth roof level (5) north side of Khafre Valley Temple, over GII.VT Porter room (g)"
"GII.VT Porter Room","http://opencontext.org/subjects/a81579c4-5763-434d-99de-72aeb930410f","https://n2t.net/ark:/28722/k2pc38528","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Khafre Valley Temple","","","","https://opencontext.org/subjects/d8ad9e55-8240-46ad-a2de-43a0e5070c70","29.974817963908162","31.138198319679304","Area","https://opencontext.org/static/oc/icons-v2/noun-area-ground-1283937.svg","","2017-11-14T20:42:20Z","2023-10-04T05:16:21Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979|1980|1981|1982|1983","g","Room opening forms doorway and passage off the middle of the  southern side of the GII.VT causeway corridor"
"GII.VT Magazine 3 a-b","http://opencontext.org/subjects/ef9cb833-c59a-4040-b5b2-c92cf9d77771","https://n2t.net/ark:/28722/k2697dt3d","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Khafre Valley Temple","","","","https://opencontext.org/subjects/d8ad9e55-8240-46ad-a2de-43a0e5070c70","29.97459131713515","31.138268271789915","Area","https://opencontext.org/static/oc/icons-v2/noun-area-ground-1283937.svg","","2017-11-14T20:42:19Z","2023-10-04T05:16:21Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979|1980|1981|1982|1983","m3a-b","Southern magazine in south side of Khafre Velley Temple with lower (a) and upper (b) levels"
"GII.VT Magazine 1 a-b","http://opencontext.org/subjects/f6748391-d550-407f-a304-cf02f9871bd6","https://n2t.net/ark:/28722/k2ft8vf1m","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Khafre Valley Temple","","","","https://opencontext.org/subjects/d8ad9e55-8240-46ad-a2de-43a0e5070c70","29.97463429571502","31.138267885214905","Area","https://opencontext.org/static/oc/icons-v2/noun-area-ground-1283937.svg","","2017-11-14T20:42:18Z","2023-10-04T05:16:21Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979|1980|1981|1982|1983","m1a-b","Northern magazine in south side of Khafre Velley Temple with lower (a) and upper (b) levels"
"GII.VT Magazine 2 a-b","http://opencontext.org/subjects/90b55dc8-74ef-405e-8bee-64054766d630","https://n2t.net/ark:/28722/k2b284m81","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Khafre Valley Temple","","","","https://opencontext.org/subjects/d8ad9e55-8240-46ad-a2de-43a0e5070c70","29.974613436610127","31.13829408225952","Area","https://opencontext.org/static/oc/icons-v2/noun-area-ground-1283937.svg","","2017-11-14T20:42:18Z","2023-10-04T05:16:21Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979|1980|1981|1982|1983","m2a-b","Middle magazine in south side of Khafre Velley Temple with lower (a) and upper (b) levels"
"GII.VT Roof Terrace East","http://opencontext.org/subjects/a24f3022-26b3-4558-8767-8530b665079a","https://n2t.net/ark:/28722/k29313q9t","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Khafre Valley Temple","","","","https://opencontext.org/subjects/d8ad9e55-8240-46ad-a2de-43a0e5070c70","29.974720691136277","31.13844567176595","Area","https://opencontext.org/static/oc/icons-v2/noun-area-ground-1283937.svg","","2017-11-14T20:42:22Z","2023-10-04T05:16:22Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979|1980|1981|1982|1983","RTE","Second highest roof level (2) over the GII.VT vestibule (b) of the Khafre Valley Temple"
"GII.VT Roof Terrace Perimeter","http://opencontext.org/subjects/860e208a-65f7-46c4-b27f-59dc40dc19d3","https://n2t.net/ark:/28722/k21j9p42w","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Khafre Valley Temple","","","","https://opencontext.org/subjects/d8ad9e55-8240-46ad-a2de-43a0e5070c70","29.9747180557662","31.13830521859924","Area","https://opencontext.org/static/oc/icons-v2/noun-area-ground-1283937.svg","","2017-11-14T20:42:23Z","2023-10-04T05:16:22Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979|1980|1981|1982|1983","RTP","Upper, highest roof level (1) around perimeter of the Khafre Valley Temple"
"AII Temple, Room 8","http://opencontext.org/subjects/7e361bf1-b4e1-41b2-b786-3a2ead27e353","https://n2t.net/ark:/28722/k25t3wv8d","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Amenhotep II Temple","","","","https://opencontext.org/subjects/d0d04676-6933-4f6a-a6e4-2ddeee2d8291","29.97556900353584","31.138022497703464","Area","https://opencontext.org/static/oc/icons-v2/noun-area-ground-1283937.svg","","2017-11-14T20:39:50Z","2023-10-04T05:16:11Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979|1980|1981|1982|1983","AII.8","West corner chamber of Amenhotep II Temple, stairway corridor opens in south wall"
"GII.VT Roof Terrace South","http://opencontext.org/subjects/703aadd6-893d-4eae-a499-1f01301af4f4","https://n2t.net/ark:/28722/k2ws8zg5x","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Khafre Valley Temple","","","","https://opencontext.org/subjects/d8ad9e55-8240-46ad-a2de-43a0e5070c70","29.974611844417183","31.13822104855318","Area","https://opencontext.org/static/oc/icons-v2/noun-area-ground-1283937.svg","","2017-11-14T20:42:23Z","2023-10-04T05:16:22Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979|1980|1981|1982|1983","RTS","Fifth roof level (5) south side of Khafre Valley Temple, over magazines (m1-3)"
"GII.VT Ramp","http://opencontext.org/subjects/f0a225ba-7f39-4573-b8ad-0027f95443c7","https://n2t.net/ark:/28722/k2jm2jb71","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Khafre Valley Temple","","","","https://opencontext.org/subjects/d8ad9e55-8240-46ad-a2de-43a0e5070c70","29.974863313829776","31.1382542916201","Area","https://opencontext.org/static/oc/icons-v2/noun-area-ground-1283937.svg","","2017-11-14T20:42:20Z","2023-10-04T05:16:22Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979|1980|1981|1982|1983","s","Ramp running in three parts from the middle northern side of the GII.VT causeway corridor to the roof terraces"
"GII.VT Roof Terrace Central","http://opencontext.org/subjects/0d480a76-4780-4a35-a315-2d3e92926eb3","https://n2t.net/ark:/28722/k2dv1tj3w","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Khafre Valley Temple","","","","https://opencontext.org/subjects/d8ad9e55-8240-46ad-a2de-43a0e5070c70","29.974719457002376","31.138359817222224","Area","https://opencontext.org/static/oc/icons-v2/noun-area-ground-1283937.svg","","2017-11-14T20:42:20Z","2023-10-04T05:16:22Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979|1980|1981|1982|1983","RTC","Third highest roof level (3), over the western  bar  of the pillared hall"
"ST North Sub-Magazine","http://opencontext.org/subjects/09b1a2af-4f66-45d5-82e2-d87f9bd9b4e4","https://n2t.net/ark:/28722/k2gf12s0z","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","","","","https://opencontext.org/subjects/1a934b66-8bd6-476e-94c1-fdb51c456aa9","29.975370627376297","31.138165306652503","Area","https://opencontext.org/static/oc/icons-v2/noun-area-ground-1283937.svg","","2017-11-14T20:42:42Z","2023-10-04T05:16:09Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979|1980|1981|1982|1983","ST.N.Sub.Mag.","Small chamber opening off passage from west end of the North Colonnade"
